zip_code,lat,lng
45305,39.6321882,-84.078557
45306,40.4592336,-84.1871388
45307,39.5808139,-83.7235917
45308,40.1292787,-84.457368
45309,39.8426774,-84.4147248
45310,40.3529369,-84.6426731
45311,39.6352211,-84.6783045
45312,40.0521552,-84.0930253
45314,39.7500799,-83.7762496
45315,39.8569915,-84.3390767
45316,39.7970014,-83.8256
45317,40.2110181,-83.9885849
45318,40.1290695,-84.3537156
45319,39.9163644,-83.94306
45320,39.7506391,-84.6814242
45321,39.8785972,-84.6860538
45322,39.899781,-84.3278301
45323,39.8499657,-83.9276195
45324,39.8190231,-83.9907938
45325,39.6926087,-84.4302036
45326,40.1399087,-84.0944574
45327,39.6287601,-84.4030051
45328,40.1161957,-84.4962328
45330,39.6482718,-84.528668
45331,40.0986059,-84.6505456
45332,39.9845688,-84.7922274
45333,40.2494646,-84.3317735
45334,40.4432706,-84.0434501
45335,39.6397995,-83.7412047
45336,40.4427447,-84.2572635
45337,39.9814737,-84.4226004
45338,39.8497509,-84.5435485
45339,40.0127587,-84.3420304
45340,40.3685711,-84.052152
45341,39.8755849,-84.0244583
45342,39.629338,-84.2759685
45344,39.9538744,-84.009617
45345,39.7378128,-84.4074706
45346,39.9821152,-84.709956
45347,39.8842657,-84.7514893
45348,40.3291571,-84.6454643
45349,39.9884788,-83.9415934
45350,40.3243391,-84.5737403
45351,40.3394144,-84.4951537
45352,40.0501227,-84.7442834
45353,40.2925751,-84.0427169
45354,39.9105518,-84.3996867
45356,40.1628404,-84.2282102
45358,39.9865801,-84.4876998
45359,40.0465346,-84.3507064
45360,40.3305762,-84.0910204
45361,39.9637124,-84.4148207
45362,40.2924812,-84.6277306
45363,40.2393094,-84.4000669
45365,40.2837403,-84.1597727
45368,39.8449152,-83.6479793
45369,39.9526729,-83.5941615
45370,39.6083784,-84.0330249
45371,39.9395461,-84.1606403
45372,40.0160033,-83.8423035
45373,40.0325279,-84.1945752
45377,39.8960827,-84.224285
45378,39.9029239,-84.4887214
45380,40.2444984,-84.5169171
45381,39.7306852,-84.5243543
45382,39.9015206,-84.6119187
45383,39.9555773,-84.3432078
45384,39.7149737,-83.8844421
45385,39.6690762,-83.9139554
45387,39.7993558,-83.8876161
45388,40.3169161,-84.4781401
45389,40.0571687,-84.0276002
45390,40.215185,-84.7605667
45402,39.7593605,-84.2090938
45403,39.7688558,-84.147428
45404,39.7895017,-84.161815
45405,39.7921601,-84.2160281
45406,39.7842138,-84.2410797
45409,39.7213047,-84.1879696
45410,39.7480469,-84.1581243
45414,39.847871,-84.2075576
45415,39.8355809,-84.2573874
45416,39.8071551,-84.2581074
45417,39.7352954,-84.2894293
45418,39.700189,-84.2599327
45419,39.7133757,-84.1671787
45420,39.7188184,-84.1291689
45424,39.8431412,-84.1096301
45426,39.8044574,-84.3197247
45428,39.7428775,-84.2606348
45429,39.6829132,-84.158883
45430,39.709674,-84.084844
45431,39.7637959,-84.0842217
45432,39.7394916,-84.085195
45433,39.8218883,-84.0499346
45434,39.7213847,-84.0318244
45439,39.7013125,-84.2189082
45440,39.6747245,-84.0978075
45449,39.6641589,-84.2379892
45458,39.6023995,-84.1563631
45459,39.6474327,-84.1705985
45502,39.8608253,-83.7528119
45503,39.959574,-83.7717819
45504,39.9468439,-83.8672769
45505,39.9020376,-83.757349
45506,39.9079484,-83.8368617
45601,39.3120601,-82.9570705
45612,39.2070364,-83.2788311
45613,39.0342163,-82.8508997
45614,38.9297038,-82.2772753
45616,38.7609619,-83.314324
45617,39.279646,-83.1556412
45618,38.8854941,-83.6164134
45619,38.4625444,-82.4501795
45620,38.9615971,-82.1421697
45621,39.1107876,-82.6077439
45622,39.3750039,-82.4908423
45623,38.6416862,-82.2697865
45624,39.170223,-83.347016
45628,39.3909797,-83.1980417
45629,38.6575693,-82.8158942
45630,38.6991414,-83.0915589
45631,38.8217507,-82.2643051
45634,39.1843623,-82.4864956
45636,38.5880558,-82.8281532
45638,38.5611865,-82.6802649
45640,39.0197277,-82.6563145
45642,39.0470328,-83.0544633
45644,39.4595316,-82.844762
45645,38.5663531,-82.526994
45646,39.0751701,-83.3227859
45647,39.2943408,-82.733029
45648,38.9180874,-83.0076859
45650,38.7382926,-83.4223281
45651,39.2854197,-82.4834781
45652,38.8238215,-83.095018
45653,38.8896345,-82.8219759
45654,39.3664984,-82.3776179
45656,38.8807717,-82.5937287
45657,38.8436688,-83.2364617
45658,38.7629278,-82.4115554
45659,38.6549721,-82.6411301
45660,38.9913564,-83.3670149
45661,39.0456326,-83.1082196
45662,38.7820859,-82.9183494
45663,38.7387873,-83.0887819
45669,38.4984133,-82.3584424
45671,38.9702542,-83.2480119
45672,39.1927181,-82.6948227
45673,39.203898,-82.8120227
45674,38.8815766,-82.3739693
45678,38.610443,-82.3795807
45679,38.9645727,-83.5559146
45680,38.4678078,-82.5468292
45681,39.308342,-83.2562362
45682,38.8069307,-82.6949109
45684,38.6514302,-83.1906754
45685,38.9318026,-82.4565408
45686,39.0141527,-82.3768348
45688,38.7310802,-82.54324
45690,39.1367273,-83.0077823
45692,39.1139375,-82.541066
45693,38.8071026,-83.5402901
45694,38.7438754,-82.7808833
45695,39.1615433,-82.3726538
45696,38.601172,-82.4520853
45697,38.9315851,-83.6736835
45698,39.2858003,-82.3917297
45701,39.3119632,-82.0860203
45710,39.1898622,-82.2376761
45711,39.4283213,-81.9319746
45714,39.3169838,-81.6143452
45715,39.6050685,-81.6280205
45716,39.4628551,-82.181731
45719,39.4005318,-82.1266269
45721,39.5654877,-81.5843773
45723,39.2262723,-81.823487
45724,39.3834374,-81.8004108
45727,39.6500834,-81.4881782
45729,39.4183732,-81.6043969
45732,39.515733,-82.0683573
45734,39.6411437,-81.1956516
45735,39.2617974,-81.9282581
45740,39.4780845,-82.0766889
45741,39.075065,-82.2470766
45742,39.2870765,-81.7303927
45743,39.0752983,-81.8348459
45744,39.5487668,-81.4939834
45745,39.6061687,-81.3296377
45746,39.6071065,-81.4588236
45750,39.4299493,-81.4221753
45760,39.0168454,-82.1217015
45761,39.425764,-82.0752645
45764,39.4424945,-82.2314171
45766,39.325638,-82.2573905
45767,39.539275,-81.128173
45768,39.4226458,-81.2950886
45769,39.1092842,-82.0510401
45770,38.9826077,-81.7982724
45771,38.9815479,-81.8945107
45772,39.1487056,-81.8191695
45773,39.4585156,-81.2673043
45775,39.0828818,-82.1542328
45776,39.1814105,-82.024066
45778,39.3535316,-81.8930659
45779,38.997704,-81.9659074
45780,39.3664384,-82.1308806
45782,39.4876502,-82.081032
45784,39.3883077,-81.6778547
45786,39.502663,-81.6550527
45787,39.4682476,-81.6320053
45788,39.5149869,-81.3675681
45789,39.551276,-81.255011
45801,40.7728631,-84.0340979
45804,40.7096224,-84.0611552
45805,40.7279478,-84.1648789
45806,40.6724351,-84.1261664
45807,40.8059962,-84.1716528
45808,40.8305878,-83.968617
45809,40.8454939,-84.187163
45810,40.7843938,-83.8132862
45812,40.6818538,-83.8138613
45813,41.1923032,-84.7331582
45814,40.8993178,-83.6301611
45816,41.0044572,-83.7940424
45817,40.8787593,-83.8839749
45819,40.6240159,-84.2603929
45820,40.8349491,-84.0839999
45821,41.2257636,-84.5609464
45822,40.5557419,-84.598725
45826,40.436217,-84.493693
45827,40.9981031,-84.2988515
45828,40.4832788,-84.6716451
45830,40.9084596,-84.0959329
45831,41.11376,-84.2549843
45832,40.9264213,-84.7300922
45833,40.8342194,-84.3486655
45835,40.7544148,-83.6998927
45836,40.7929111,-83.6398958
45838,40.7420477,-84.4776624
45840,41.0253708,-83.6519834
45841,40.8737048,-83.7415731
45843,40.7717073,-83.5445563
45844,40.9109066,-84.2824813
45845,40.3313377,-84.3825439
45846,40.4115149,-84.7425199
45849,41.0137716,-84.4466617
45850,40.7047133,-83.9182973
45851,41.0323341,-84.6000472
45853,40.9852664,-84.1985002
45854,40.7575708,-83.9521263
45855,41.0879084,-84.5840894
45856,41.111678,-83.9998665
45858,41.1066038,-83.8046962
45859,40.6837353,-83.7786578
45860,40.4003297,-84.5173782
45861,41.0828143,-84.4265028
45862,40.6706204,-84.5151702
45863,40.9080492,-84.4449592
45864,41.0970454,-84.1465771
45865,40.39188,-84.368259
45866,40.4903754,-84.5511687
45867,40.8975458,-83.526622
45868,40.9662826,-83.8496617
45869,40.4579313,-84.40387
45870,40.5562644,-83.9514211
45871,40.4934231,-84.3004452
45872,41.1887597,-83.6860639
45873,41.1177747,-84.390203
45874,40.7881137,-84.6720506
45875,41.0220077,-84.0612007
45876,40.9272457,-84.3409219
45877,40.9591214,-83.933578
45879,41.128322,-84.5631047
45880,41.0712058,-84.7329678
45881,40.9462465,-83.7800473
45882,40.6834288,-84.6772935
45883,40.4102029,-84.6229372
45884,40.5543034,-84.0827653
45885,40.5698632,-84.3906439
45886,40.9969004,-84.6207811
45887,40.7108528,-84.3651278
45888,40.6023578,-84.0868198
45889,41.152611,-83.6386011
45890,40.9754316,-83.4899688
45891,40.8745406,-84.5742666
45894,40.7590846,-84.4613743
45895,40.5776947,-84.1546639
45896,40.6074472,-83.929664
45897,40.8310685,-83.6565736
45898,40.7434745,-84.7696512
45899,40.8004525,-84.7738214
46001,40.2514137,-85.6580724
46011,40.1299937,-85.7606924
46012,40.1546702,-85.6196716
46013,40.0479335,-85.6817682
46016,40.0978171,-85.6815128
46017,40.069277,-85.6071597
46030,40.1594921,-86.0094807
46031,40.2109693,-86.018095
46032,39.9626044,-86.174761
46033,39.9792834,-86.0855566
46034,40.1279284,-86.0467767
46035,40.1900148,-86.6779809
46036,40.2951663,-85.8311083
46037,39.9605632,-85.9471619
46038,39.9667044,-86.0171733
46039,40.3694583,-86.3122733
46040,39.9272843,-85.8342731
46041,40.2950351,-86.4938636
46044,40.2117767,-85.7927047
46045,40.2887643,-86.1498596
46047,40.2841396,-85.9473574
46048,39.9555014,-85.8017415
46049,40.2949877,-86.2218159
46050,40.2044342,-86.3488991
46051,40.0579318,-85.8372871
46052,40.0429066,-86.4565347
46055,39.8884149,-85.90221
46056,39.9758505,-85.6117723
46057,40.3362653,-86.3773277
46058,40.3611649,-86.6473777
46060,40.0646235,-85.9159113
46062,40.0612657,-86.056039
46063,40.2704478,-85.7239732
46064,39.9818122,-85.7387498
46065,40.4273476,-86.6103942
46068,40.376963,-86.1158272
46069,40.1386533,-86.2301896
46070,40.3355649,-85.6623409
46071,40.1199972,-86.60879
46072,40.2861042,-86.0673527
46074,40.036496,-86.1765944
46075,40.0207955,-86.3307244
46076,40.3560348,-85.9280055
46077,39.9845617,-86.2826248
46103,39.6886229,-86.6136323
46104,39.6584698,-85.6018303
46105,39.7640721,-86.8105679
46106,39.513173,-86.205119
46107,39.7163909,-86.0914496
46110,39.5517808,-85.92648
46111,39.5388243,-86.3695362
46112,39.8639102,-86.3824246
46113,39.6362993,-86.3025526
46115,39.7387544,-85.5666489
46117,39.8147057,-85.6159626
46118,39.6623755,-86.5180053
46120,39.5114324,-86.7890935
46121,39.6790421,-86.6787832
46122,39.7733118,-86.5511336
46123,39.7644367,-86.4033879
46124,39.3700174,-85.9279101
46125,39.5215177,-86.6416029
46126,39.6180237,-85.88034
46127,39.7119522,-85.312209
46128,39.6585829,-86.7425616
46130,39.672748,-85.8350221
46131,39.4734891,-86.0435924
46133,39.595055,-85.310832
46135,39.6545713,-86.8939963
46140,39.8019726,-85.7720706
46142,39.6218096,-86.1753191
46143,39.5958602,-86.1163194
46144,39.6551591,-85.6473541
46146,39.5856659,-85.5683339
46147,39.9711487,-86.6228267
46148,39.8113995,-85.5124656
46149,39.883167,-86.5535832
46150,39.5454637,-85.6029076
46151,39.4572122,-86.43328
46155,39.7435008,-85.4297413
46156,39.4893613,-85.4944498
46157,39.5536301,-86.5287312
46158,39.5793557,-86.3736018
46160,39.3511343,-86.2686923
46161,39.6698796,-85.6962836
46162,39.5557793,-85.9539424
46163,39.7308066,-85.9005927
46164,39.3278301,-86.1262453
46165,39.8498284,-86.6401507
46166,39.4329132,-86.5872958
46167,39.876973,-86.4678011
46168,39.6852568,-86.3929119
46171,39.5251015,-86.9609015
46172,39.8278349,-86.8184638
46173,39.6008802,-85.4306158
46175,39.8157244,-86.9663588
46176,39.5272807,-85.774394
46180,39.5921895,-86.6185252
46181,39.3721551,-86.1716015
46182,39.4585015,-85.6694921
46183,39.6526795,-86.2816532
46184,39.5619357,-86.0722218
46186,39.8942128,-85.6447824
46201,39.7741417,-86.1091996
46202,39.784102,-86.1634771
46203,39.7375973,-86.0969364
46204,39.7719936,-86.1569968
46205,39.8294183,-86.1343671
46208,39.8190709,-86.1710827
46214,39.7928174,-86.2915285
46216,39.871602,-86.0115567
46217,39.6746309,-86.1914505
46218,39.8072661,-86.0997504
46219,39.782412,-86.0429388
46220,39.8671136,-86.1088483
46221,39.6918518,-86.2382224
46222,39.7909682,-86.2152602
46224,39.795413,-86.25689
46225,39.7403144,-86.1632548
46226,39.8388956,-86.0524846
46227,39.6747634,-86.1326756
46228,39.8482278,-86.2007252
46229,39.7884842,-85.977075
46231,39.7156013,-86.3205864
46234,39.8133094,-86.3263625
46235,39.8369572,-85.9745373
46236,39.8957223,-85.967501
46237,39.6711434,-86.0721097
46239,39.7215166,-85.9990332
46240,39.9060458,-86.124634
46241,39.7298483,-86.2858355
46250,39.8988389,-86.0587204
46254,39.8497173,-86.2716375
46256,39.9083827,-86.0131379
46259,39.6509209,-85.9814616
46260,39.8981427,-86.177595
46268,39.8986135,-86.2333409
46278,39.8929455,-86.2980502
46280,39.9323732,-86.1312801
46290,39.9384206,-86.1632343
46301,41.6911478,-86.9787744
46303,41.373643,-87.479214
46304,41.6136325,-87.0462055
46307,41.4037658,-87.3261156
46310,41.1799256,-87.2307997
46311,41.4650841,-87.5089151
46312,41.6469531,-87.4539834
46319,41.5254717,-87.4222013
46320,41.6917635,-87.5109168
46321,41.5475102,-87.5032685
46322,41.5466221,-87.4576162
46323,41.5894344,-87.4537288
46324,41.5830841,-87.5015835
46327,41.6278704,-87.4987009
46340,41.3825705,-86.7706636
46341,41.3096721,-87.2145606
46342,41.5181847,-87.2449075
46345,41.5273196,-86.6987146
46346,41.4720004,-86.692637
46347,41.3066679,-87.013293
46348,41.3103217,-86.8618935
46349,41.097944,-87.4124675
46350,41.6070573,-86.721724
46356,41.2566178,-87.4221844
46360,41.6893402,-86.8692653
46365,41.6115482,-86.5454647
46366,41.2156483,-86.7680593
46368,41.5908197,-87.1807072
46371,41.6880944,-86.5952212
46373,41.4483546,-87.4679011
46374,41.2045017,-86.8973322
46375,41.4918181,-87.448746
46376,41.1846642,-87.4757636
46377,41.1947343,-87.3386778
46379,41.1678863,-87.4399716
46381,41.1685506,-87.324634
46382,41.4613059,-86.7619858
46383,41.4631972,-87.0075034
46385,41.4604623,-87.129717
46390,41.4194662,-86.8815182
46391,41.5541062,-86.918985
46392,41.1784014,-87.0483172
46393,41.5082106,-87.1776204
46394,41.6776946,-87.4894925
46402,41.5993337,-87.330662
46403,41.6080932,-87.2622329
46404,41.584047,-87.3740303
46405,41.5750074,-87.2623051
46406,41.6029967,-87.4080482
46407,41.5784597,-87.330184
46408,41.5459383,-87.368484
46409,41.5483605,-87.3242354
46410,41.480207,-87.3330651
46501,41.2230306,-86.2462914
46502,41.2594151,-85.9762376
46504,41.301061,-86.1112723
46506,41.462622,-86.1724
46507,41.7209726,-85.818067
46508,41.1504073,-85.9767826
46510,41.1216612,-85.8707075
46511,41.2194197,-86.4269772
46514,41.7226413,-85.9769082
46516,41.6765941,-85.9441269
46517,41.6272897,-85.9978552
46524,41.3056407,-86.0141155
46526,41.5587875,-85.876651
46528,41.6005254,-85.7848642
46530,41.7409313,-86.126918
46531,41.3569846,-86.5193823
46532,41.4114346,-86.6113463
46534,41.2853447,-86.6178182
46536,41.5145509,-86.2980105
46537,41.4598791,-86.3101972
46538,41.330237,-85.8234154
46539,41.1631488,-86.0265105
46540,41.6800152,-85.6981921
46542,41.396628,-85.8696909
46543,41.5351939,-85.6721213
46544,41.6150824,-86.1478198
46545,41.6937664,-86.1468235
46550,41.4459944,-86.0006467
46552,41.7063155,-86.4818791
46553,41.4795235,-85.8492193
46554,41.5574129,-86.4169921
46555,41.3265058,-85.6804809
46556,41.7071185,-86.2513385
46561,41.6639785,-86.0753524
46562,41.2083422,-85.6848976
46563,41.3567283,-86.3272611
46565,41.6948496,-85.5774993
46567,41.4164905,-85.725422
46570,41.197926,-86.1217925
46571,41.57559,-85.5471985
46573,41.5443638,-86.0696684
46574,41.4819507,-86.4866287
46580,41.2138322,-85.8695466
46582,41.2806019,-85.8544475
46590,41.2171432,-85.8131347
46595,41.5263358,-86.1666048
46601,41.6702742,-86.2526611
46613,41.6554945,-86.2584311
46614,41.6031879,-86.27921
46615,41.6739526,-86.2117099
46616,41.697826,-86.2660278
46617,41.684553,-86.2347581
46619,41.660941,-86.3537501
46628,41.7232978,-86.328342
46635,41.7143565,-86.201743
46637,41.7337013,-86.2414697
46701,41.3607907,-85.431238
46702,40.8313783,-85.628114
46703,41.6495892,-85.0065502
46704,41.1039747,-85.2925766
46705,41.5188695,-85.059669
46706,41.3415937,-85.0326553
46710,41.3423512,-85.2421443
46711,40.6619506,-84.9268793
46714,40.7226516,-85.1765263
46721,41.4231318,-84.8766564
46723,41.2455303,-85.326545
46725,41.1485436,-85.475768
46730,41.4584417,-85.1515974
46731,40.7935381,-85.0996338
46732,41.379566,-85.622389
46733,40.8282283,-84.9400388
46737,41.7192816,-84.9298305
46738,41.3189083,-85.148865
46740,40.60428,-84.9647618
46741,41.2169945,-84.9511722
46742,41.5485941,-84.8790916
46743,41.2153591,-84.8511252
46745,40.9516567,-85.0094215
46746,41.7253545,-85.3449319
46747,41.565687,-85.1579781
46748,41.248585,-85.1611493
46750,40.8784597,-85.4963994
46755,41.4492203,-85.2751468
46759,40.6039274,-85.1784985
46760,41.3454908,-85.5526915
46761,41.63445,-85.3773989
46763,41.3014274,-85.2326889
46764,41.2243892,-85.6204123
46765,41.2324469,-85.0487451
46766,40.7088231,-85.2886363
46767,41.4708828,-85.5705225
46770,40.8376843,-85.3242507
46771,41.6942962,-85.2961493
46772,40.7215076,-84.9137158
46773,40.9821487,-84.8756055
46774,41.0892067,-84.9723666
46776,41.7211811,-85.1659153
46777,40.869136,-85.1475768
46779,41.5772749,-85.0394862
46781,40.6323799,-85.2688901
46783,40.9692613,-85.3573143
46784,41.5004445,-85.3883102
46785,41.3231968,-84.8777561
46786,41.5320443,-85.2723739
46787,41.0662507,-85.6197244
46788,41.2729285,-84.9080263
46791,40.8378158,-85.2321006
46792,40.6843159,-85.4433304
46793,41.4524032,-85.015268
46794,41.4621901,-85.4522014
46795,41.554014,-85.3308059
46797,41.1283953,-84.8589804
46798,40.9385822,-85.2147115
46799,40.9115041,-85.2857547
46802,41.0693045,-85.1651605
46803,41.0698739,-85.088544
46804,41.052918,-85.2416499
46805,41.1001103,-85.1177106
46806,41.0468227,-85.0883609
46807,41.0448926,-85.1476018
46808,41.0977748,-85.1770209
46809,40.9984053,-85.2052355
46814,41.0508824,-85.2992345
46815,41.1027347,-85.0586291
46816,41.0007848,-85.0361792
46818,41.1558559,-85.2530137
46819,40.9745873,-85.1335927
46825,41.1524132,-85.1270911
46835,41.1529797,-85.0408004
46845,41.2119997,-85.1088065
46901,40.5312656,-86.1695369
46902,40.4372754,-86.0945533
46910,41.0438323,-86.0363076
46911,40.6374165,-85.9458208
46913,40.5030011,-86.5034518
46914,40.6285985,-86.0947694
46915,40.4777341,-86.3865899
46917,40.6268695,-86.4750474
46919,40.5941832,-85.8696435
46920,40.4644094,-86.4948107
46922,41.1381304,-86.4136264
46923,40.6105241,-86.6379891
46926,40.8879379,-86.0499857
46928,40.405898,-85.6823048
46929,40.5547506,-86.4763861
46930,40.4073355,-85.5714872
46931,40.9475393,-86.2642703
46932,40.5972411,-86.2504686
46933,40.4798454,-85.5822884
46936,40.4843024,-85.927782
46938,40.4596456,-85.6269411
46939,40.9928755,-86.4005453
46940,40.6909057,-85.6892311
46941,40.8231146,-85.6889467
46943,40.9753855,-85.8429298
46946,41.0404304,-85.7284218
46947,40.7599192,-86.3761133
46950,40.8882037,-86.3649475
46951,40.9475734,-86.105392
46952,40.5994273,-85.6292245
46953,40.5193945,-85.6450265
46957,40.3882984,-85.4959616
46958,40.8219328,-86.1170068
46959,40.6208593,-86.1071532
46960,41.1613522,-86.5355464
46961,40.7665096,-86.1916856
46962,40.9885118,-85.7683694
46967,40.6946824,-86.1951059
46968,41.1753408,-86.5463607
46970,40.7601246,-86.0614707
46974,40.951906,-85.9335163
46975,41.0754383,-86.2501392
46978,40.8566273,-86.5125014
46979,40.429421,-86.2757327
46982,41.0633119,-85.8829284
46984,40.6677692,-85.8301274
46985,40.9507869,-86.573883
46986,40.4979448,-85.8192794
46987,40.5688134,-85.765358
46988,40.8771174,-86.2347427
46989,40.4486348,-85.4813657
46990,40.897336,-85.7313827
46991,40.6280376,-85.5142103
46992,40.7873046,-85.8264339
46994,40.6673266,-86.2545503
46996,41.0620107,-86.6579739
46998,40.5676051,-86.3496658
47001,39.0726648,-84.9655379
47003,39.559685,-84.8342606
47006,39.2919964,-85.2158844
47010,39.5015809,-84.8487173
47011,38.8816197,-85.0761283
47012,39.4273154,-84.983461
47016,39.3722185,-84.8902619
47017,38.935533,-85.1859454
47018,38.9967651,-85.0866231
47020,38.8192614,-84.9239743
47022,39.2049003,-84.9517415
47023,39.0805459,-85.3818518
47024,39.476872,-85.1990384
47025,39.1655242,-84.8663168
47030,39.4242024,-85.1325706
47031,39.1242439,-85.1564506
47032,39.0869124,-85.0436622
47034,39.2039817,-85.3274705
47035,39.3092242,-84.9055424
47036,39.3912003,-85.2457978
47037,39.1694821,-85.3256564
47038,38.850304,-84.8499503
47040,38.9220573,-84.9410327
47041,39.2340515,-85.0837676
47042,39.0194401,-85.2551127
47043,38.7903654,-85.0909928
47060,39.3013379,-84.8857057
47102,38.7650113,-85.7927364
47104,38.5403044,-85.4213918
47106,38.4643003,-85.8998496
47108,38.6400268,-86.2485328
47110,38.0988518,-86.1850443
47111,38.4663186,-85.6324947
47112,38.1955165,-86.1624989
47114,38.2858173,-86.0845558
47115,38.3489522,-86.2099635
47116,38.3242272,-86.6220096
47117,38.1066421,-85.9673563
47118,38.3100913,-86.4974301
47119,38.3719486,-85.8815181
47120,38.4603645,-86.1887205
47122,38.3059603,-85.9848442
47123,38.2671328,-86.4793724
47124,38.3714915,-86.0106074
47125,38.4635998,-86.3131392
47126,38.5472518,-85.7762091
47129,38.3131304,-85.7686002
47130,38.3326218,-85.6964194
47135,38.048816,-86.074351
47136,38.2350789,-85.9667627
47137,38.1681208,-86.3904786
47138,38.6824746,-85.5846858
47140,38.384301,-86.3707013
47141,38.5479563,-85.612115
47142,38.0848806,-86.2131315
47143,38.4686232,-85.7681541
47145,38.3298767,-86.3065823
47147,38.5922278,-85.5439263
47150,38.2835056,-85.8476014
47160,38.1644549,-86.0509968
47161,38.3217953,-86.1035917
47162,38.5458589,-85.4600413
47163,38.5330737,-85.6698444
47164,38.4130917,-86.0957861
47165,38.5034459,-86.0070023
47166,38.3068815,-86.1674188
47167,38.6114595,-86.0959054
47170,38.6852014,-85.8440559
47172,38.3995058,-85.7742506
47175,38.3765918,-86.5680182
47177,38.5896975,-85.7918767
47201,39.1588734,-85.9931989
47203,39.2304035,-85.8321602
47220,38.8762809,-86.0490574
47223,39.0500742,-85.472026
47224,38.8880279,-85.2150926
47226,39.2824584,-85.8691118
47227,38.8675789,-85.6541362
47229,38.8071131,-85.8648405
47230,38.7923805,-85.6251158
47231,38.9009121,-85.4946143
47232,39.1120582,-85.7892564
47234,39.3773618,-85.7679004
47235,38.9917458,-86.1360972
47240,39.3059915,-85.4784166
47243,38.6687012,-85.4822349
47244,39.2190424,-85.7015397
47246,39.2992508,-85.7670049
47247,39.0595316,-85.8881378
47250,38.8153168,-85.3511349
47260,38.8367417,-86.1977539
47263,39.3094397,-85.3301768
47264,38.9790342,-86.250743
47265,39.0146608,-85.6299367
47270,38.8393373,-85.7228623
47272,39.4110125,-85.6214066
47273,39.0757897,-85.7368473
47274,38.9665113,-85.9377223
47280,39.2965874,-85.950522
47281,38.7885273,-86.1063421
47282,38.9823528,-85.6107305
47283,39.1736895,-85.5887469
47302,40.1269162,-85.3824808
47303,40.2716431,-85.3777719
47304,40.2363321,-85.4598143
47305,40.1940995,-85.3859388
47306,40.2025473,-85.405132
47320,40.2717034,-85.2727995
47324,39.7411726,-84.8517351
47325,39.6911461,-85.0202359
47326,40.5486799,-84.967266
47327,39.8274279,-85.1751008
47330,39.7862491,-85.0222564
47331,39.6240838,-85.157338
47334,40.1186816,-85.5245944
47335,39.8125369,-85.205175
47336,40.3866661,-85.2103598
47337,39.8024764,-85.437276
47338,40.3423836,-85.3374555
47339,39.9387766,-85.0791288
47340,40.1807571,-85.1336635
47341,39.9723195,-84.8917344
47342,40.3285804,-85.5079828
47344,39.8783074,-85.4653833
47345,39.893863,-85.0601797
47346,39.931638,-85.1681925
47348,40.466214,-85.3403743
47351,39.9067256,-85.5245548
47352,39.7957198,-85.3670665
47353,39.6231109,-84.9251523
47354,40.0408417,-85.1925389
47355,40.044174,-84.9270519
47356,40.0314583,-85.5074249
47357,39.7513594,-85.1469165
47358,40.0573412,-85.1129557
47359,40.5512807,-85.2836667
47360,40.0112646,-85.2582034
47361,40.00419,-85.3850589
47362,39.9304589,-85.3695798
47367,40.0826482,-85.3872195
47368,40.1821956,-85.1941894
47369,40.5073432,-85.1420625
47371,40.4189973,-84.9627989
47373,40.3375083,-85.1608452
47374,39.8320792,-84.8896989
47380,40.2867453,-85.0300291
47381,40.3817859,-84.8668843
47382,40.2363906,-84.9174839
47383,40.1418612,-85.2661209
47384,39.9092408,-85.5508918
47385,39.8329051,-85.446008
47386,40.0550731,-85.3856535
47387,39.8384653,-85.2985343
47388,40.0044817,-85.4434388
47390,40.2056677,-84.846428
47393,39.9629964,-85.0036912
47394,40.1679738,-84.9873078
47396,40.1891834,-85.5171778
47401,39.1023058,-86.4428354
47403,39.0852187,-86.6123402
47404,39.219531,-86.591196
47405,39.1682089,-86.5186138
47406,39.1777965,-86.5154475
47408,39.2298149,-86.4672545
47420,38.9131578,-86.5489191
47421,38.8634945,-86.4522299
47424,39.0200478,-86.8824279
47427,39.2328285,-87.0161353
47429,39.273303,-86.6159375
47431,39.2366013,-86.9029394
47432,38.4855268,-86.6419064
47433,39.3557865,-86.6415472
47434,39.0119121,-86.5472859
47436,38.9541493,-86.3859771
47437,38.7147426,-86.6769676
47438,39.1589151,-87.1873586
47441,39.0446947,-87.1655011
47443,38.9583019,-87.1000613
47446,38.747201,-86.5181356
47448,39.1795298,-86.2355113
47449,38.9271295,-87.0034671
47451,38.892959,-86.5235497
47452,38.6471431,-86.4334296
47453,38.94163,-86.7757091
47454,38.5100253,-86.4518214
47455,39.3165006,-86.9561548
47456,39.465239,-86.6913333
47457,38.9091391,-86.9047505
47458,39.070329,-86.5072268
47459,39.1127931,-86.7495758
47460,39.2859694,-86.7920254
47462,38.9583234,-86.6475671
47464,39.2998028,-86.6499955
47465,39.0479724,-87.0348713
47467,38.7678641,-86.3443606
47468,39.2708491,-86.3925058
47469,38.6375996,-86.5991535
47470,38.8182538,-86.6371381
47471,39.1432936,-87.0051859
47501,38.6620604,-87.1736467
47512,38.783522,-87.3206517
47513,38.3042585,-86.7141106
47514,38.1561999,-86.5862093
47515,38.1839127,-86.7039815
47516,38.7710064,-87.4192651
47519,38.6026585,-86.9926612
47520,37.9449421,-86.6682583
47521,38.4084909,-86.721023
47522,38.8923196,-86.8167346
47523,38.1787941,-87.0257588
47524,38.4947699,-87.6108872
47525,38.0323591,-86.5597007
